date_id,city,country,continent,climate_zone,year,month,season,avg_temp,max_temp,min_temp,avg_humidity,total_precip,total_rain,total_snow,avg_wind,max_wind,avg_pressure,avg_cloud,avg_comfort,avg_radiation,extreme_events,rainy_hours
20160530,Houston,USA,North America,Humid Subtropical,2016,5,Spring,25.1,28.9,21.4,81.58,0.0,0.0,0.0,4.85,17.4,1015.34,84.12,69.49,230.21,0,0
20160530,Istanbul,Turkey,Europe,Mediterranean,2016,5,Spring,29.1,29.1,29.1,63.0,0.0,0.0,0.0,13.6,19.6,1023.4,96.0,62.4,748.2,0,0
20160530,Jakarta,Indonesia,Asia,Tropical Rainforest,2016,5,Autumn,23.6,23.6,23.6,50.0,0.0,0.0,0.0,3.7,7.4,1010.7,81.0,90.4,106.3,0,0
20160530,Kuala Lumpur,Malaysia,Asia,Tropical Rainforest,2016,5,Spring,22.0,22.0,22.0,25.0,0.0,0.0,0.0,12.2,23.5,1004.2,45.0,90.9,175.7,0,0
20160530,London,UK,Europe,Oceanic,2016,5,Spring,13.68,17.1,10.9,76.5,0.0,0.0,0.0,14.95,36.5,1015.17,99.46,57.3,143.71,0,0
20160530,Madrid,Spain,Europe,Mediterranean,2016,5,Spring,15.88,33.1,9.3,54.96,0.0,0.0,0.0,3.66,14.3,1017.63,51.28,73.36,250.96,1,0
20160530,Mexico City,Mexico,North America,Subtropical Highland,2016,5,Spring,17.83,23.7,12.2,76.04,1.8,1.8,0.0,3.6,21.7,1017.58,72.71,73.36,228.12,0,0
20160530,Moscow,Russia,Asia,Subarctic,2016,5,Spring,26.9,26.9,26.9,35.0,0.0,0.0,0.0,4.8,8.7,1010.7,63.0,79.9,805.0,0,0
20160530,Mumbai,India,Asia,Tropical Monsoon,2016,5,Spring,28.1,28.1,28.1,41.0,0.0,0.0,0.0,5.2,9.1,1012.2,13.0,76.1,823.4,0,0
20160530,New York,USA,North America,Humid Continental,2016,5,Spring,22.33,26.6,19.4,85.04,7.1,7.1,0.0,5.23,18.8,1015.34,99.88,73.5,180.92,0,0
20160530,Oslo,Norway,Europe,Subarctic,2016,5,Spring,24.1,24.1,24.1,70.0,0.0,0.0,0.0,10.4,13.9,1013.7,90.0,75.5,625.4,0,0
20160530,Paris,France,Europe,Oceanic,2016,5,Spring,13.54,15.3,12.1,93.58,22.1,22.1,0.0,12.65,31.3,1009.12,99.58,49.51,38.75,0,0
20160530,Phoenix,USA,North America,Desert,2016,5,Spring,28.39,33.9,21.8,12.67,0.0,0.0,0.0,3.9,16.6,1009.42,0.12,75.88,368.67,0,0
20160530,Rome,Italy,Europe,Mediterranean,2016,5,Spring,30.2,30.2,30.2,37.0,0.0,0.0,0.0,9.9,16.6,1012.6,13.0,67.4,72.5,0,0
20160530,Seoul,South Korea,Asia,Humid Continental,2016,5,Spring,25.0,25.0,25.0,43.0,0.0,0.0,0.0,6.4,11.1,1007.2,47.0,84.8,435.2,0,0
20160530,Shanghai,China,Asia,Humid Subtropical,2016,5,Spring,16.3,16.3,16.3,76.0,0.0,0.0,0.0,3.8,4.9,1012.3,15.0,71.0,617.7,0,0
20160530,Singapore,Singapore,Asia,Tropical Rainforest,2016,5,Spring,27.7,27.7,27.7,14.0,0.09,0.09,0.0,3.5,5.8,1025.6,11.0,78.2,634.1,0,0
20160530,Stockholm,Sweden,Europe,Subarctic,2016,5,Spring,17.0,17.0,17.0,35.0,0.0,0.0,0.0,10.0,14.5,1015.2,70.0,83.0,403.0,0,0
20160530,Tokyo,Japan,Asia,Humid Subtropical,2016,5,Spring,25.7,25.7,25.7,48.0,0.0,0.0,0.0,20.3,29.8,998.4,76.0,75.8,675.1,0,0
20160530,Toronto,Canada,North America,Humid Continental,2016,5,Spring,19.53,22.0,17.3,73.0,0.0,0.0,0.0,8.64,25.9,1013.1,21.75,78.85,316.58,0,0
20160530,Vienna,Austria,Europe,Humid Continental,2016,5,Spring,22.9,22.9,22.9,58.0,0.0,0.0,0.0,18.7,34.5,1026.4,33.0,81.0,326.1,0,0
20160530,Warsaw,Poland,Europe,Humid Continental,2016,5,Spring,29.1,29.1,29.1,48.0,0.0,0.0,0.0,15.7,31.0,991.3,82.0,67.8,423.1,0,0
20160530,Zurich,Switzerland,Europe,Oceanic,2016,5,Spring,28.3,28.3,28.3,70.0,0.0,0.0,0.0,5.2,8.4,1024.0,74.0,65.5,648.9,0,0
20160531,Anchorage,USA,North America,Subarctic,2016,5,Spring,22.9,22.9,22.9,74.0,0.0,0.0,0.0,12.8,20.6,1006.4,58.0,75.9,798.3,0,0
20160531,Auckland,New Zealand,Oceania,Oceanic,2016,5,Autumn,24.6,24.6,24.6,59.0,0.0,0.0,0.0,11.5,18.0,1010.8,100.0,78.9,786.1,0,0
20160531,Berlin,Germany,Europe,Oceanic,2016,5,Spring,20.06,24.7,15.0,84.79,5.7,5.7,0.0,4.18,15.7,1009.19,71.38,72.3,217.0,0,0
20160531,Bogota,Colombia,South America,Subtropical Highland,2016,5,Spring,21.5,21.5,21.5,27.0,0.0,0.0,0.0,21.3,28.3,1013.4,100.0,87.8,738.6,0,0
20160531,Buenos Aires,Argentina,South America,Humid Subtropical,2016,5,Autumn,36.4,36.4,36.4,51.0,0.0,0.0,0.0,15.4,23.7,1017.8,7.0,45.6,635.0,0,0
20160531,Cairo,Egypt,Africa,Desert,2016,5,Spring,25.0,25.0,25.0,37.0,0.0,0.0,0.0,2.1,3.8,1027.4,15.0,87.0,108.5,0,0
20160531,Casablanca,Morocco,Africa,Mediterranean,2016,5,Spring,24.9,24.9,24.9,30.0,0.0,0.0,0.0,13.4,22.9,1015.1,56.0,81.6,449.9,0,0
20160531,Chicago,USA,North America,Humid Continental,2016,5,Spring,18.58,24.4,15.6,78.12,2.4,2.4,0.0,6.86,20.8,1014.87,75.6,74.32,270.86,0,0
20160531,Honolulu,USA,Oceania,Tropical Savanna,2016,5,Spring,18.8,18.8,18.8,73.0,0.0,0.0,0.0,4.2,5.8,1014.0,49.0,79.8,790.1,0,0
20160531,Houston,USA,North America,Humid Subtropical,2016,5,Spring,25.36,29.5,21.0,78.44,0.0,0.0,0.0,5.84,34.9,1012.06,79.92,69.32,262.26,0,0
20160531,Johannesburg,South Africa,Africa,Semi-Arid,2016,5,Autumn,22.7,22.7,22.7,32.0,0.0,0.0,0.0,14.6,24.2,1011.3,31.0,87.6,341.9,0,0
20160531,Lagos,Nigeria,Africa,Tropical Savanna,2016,5,Spring,23.7,23.7,23.7,56.0,0.0,0.0,0.0,10.4,14.6,999.5,37.0,83.7,231.9,0,0
20160531,Lima,Peru,South America,Desert,2016,5,Autumn,32.1,32.1,32.1,53.0,0.0,0.0,0.0,7.1,9.2,1016.4,53.0,61.6,720.0,0,0
20160531,London,UK,Europe,Oceanic,2016,5,Spring,11.89,21.2,10.5,86.04,11.4,11.4,0.0,16.53,37.6,1015.77,98.12,45.97,34.93,0,0
20160531,Los Angeles,USA,North America,Mediterranean,2016,5,Spring,28.8,28.8,28.8,10.0,0.0,0.0,0.0,13.2,20.3,1009.7,58.0,70.0,627.2,0,0
20160531,Madrid,Spain,Europe,Mediterranean,2016,5,Spring,16.08,22.5,8.2,47.96,0.0,0.0,0.0,4.99,17.9,1019.77,34.71,77.55,287.58,0,0
20160531,Melbourne,Australia,Oceania,Oceanic,2016,5,Autumn,34.3,34.3,34.3,36.0,0.0,0.0,0.0,9.7,13.5,1019.2,48.0,55.3,863.5,0,0
20160531,Mexico City,Mexico,North America,Subtropical Highland,2016,5,Spring,18.06,29.7,11.2,70.44,4.4,4.4,0.0,3.6,16.1,1015.12,62.48,72.48,273.56,0,0
20160531,Nairobi,Kenya,Africa,Tropical Savanna,2016,5,Autumn,18.4,18.4,18.4,48.0,0.0,0.0,0.0,14.3,26.4,1027.5,36.0,85.0,187.1,0,0
20160531,New York,USA,North America,Humid Continental,2016,5,Spring,23.62,29.2,20.2,75.64,0.4,0.4,0.0,5.56,25.1,1014.37,61.72,75.25,323.61,0,0
20160531,Paris,France,Europe,Oceanic,2016,5,Spring,13.46,16.3,12.0,95.42,35.0,35.0,0.0,11.34,28.0,1009.48,100.0,49.0,40.17,0,0
20160531,Phoenix,USA,North America,Desert,2016,5,Spring,28.39,36.5,14.0,14.68,0.0,0.0,0.0,5.39,32.9,1006.11,23.24,70.8,364.74,0,0
20160531,Riyadh,Saudi Arabia,Asia,Desert,2016,5,Spring,23.4,23.4,23.4,47.0,0.0,0.0,0.0,8.0,11.6,1022.7,68.0,88.8,81.6,0,0
20160531,Santiago,Chile,South America,Mediterranean,2016,5,Autumn,21.9,21.9,21.9,69.0,0.0,0.0,0.0,8.3,10.3,1003.6,0.0,83.6,768.9,0,0
20160531,Sao Paulo,Brazil,South America,Humid Subtropical,2016,5,Autumn,31.5,31.5,31.5,24.0,0.58,0.58,0.0,10.5,21.1,1019.7,57.0,63.2,567.8,0,0
20160531,Sydney,Australia,Oceania,Humid Subtropical,2016,5,Autumn,24.6,24.6,24.6,26.0,0.0,0.0,0.0,10.1,13.1,1000.2,9.0,84.1,755.3,0,0
20160531,Toronto,Canada,North America,Humid Continental,2016,5,Spring,18.74,25.9,15.7,62.8,0.0,0.0,0.0,8.4,25.5,1016.73,14.84,80.25,342.64,0,0
20160601,Amsterdam,Netherlands,Europe,Oceanic,2016,6,Summer,28.2,28.2,28.2,61.0,0.0,0.0,0.0,7.1,11.9,1022.3,58.0,69.4,400.7,0,0
20160601,Athens,Greece,Europe,Mediterranean,2016,6,Summer,26.1,26.1,26.1,59.0,0.0,0.0,0.0,11.2,13.7,1008.1,100.0,74.6,826.1,0,0
20160601,Bangalore,India,Asia,Tropical Savanna,2016,6,Summer,25.4,25.4,25.4,66.0,0.0,0.0,0.0,7.4,14.1,1019.5,32.0,75.1,737.2,0,0
20160601,Bangkok,Thailand,Asia,Tropical Savanna,2016,6,Summer,25.6,25.6,25.6,55.0,0.0,0.0,0.0,14.2,26.9,1020.8,61.0,76.6,289.4,0,0
20160601,Beijing,China,Asia,Humid Continental,2016,6,Summer,23.4,23.4,23.4,47.0,0.24,0.24,0.0,3.2,6.3,1011.9,26.0,91.2,550.4,0,0
20160601,Berlin,Germany,Europe,Oceanic,2016,6,Summer,19.11,21.8,17.1,87.76,15.9,15.9,0.0,5.18,17.4,1010.23,72.4,72.33,128.84,0,0
20160601,Chicago,USA,North America,Humid Continental,2016,6,Summer,18.96,21.1,16.5,81.12,2.1,2.1,0.0,5.43,16.3,1013.94,71.12,75.58,226.17,0,0
20160601,Delhi,India,Asia,Semi-Arid,2016,6,Summer,31.3,31.3,31.3,38.0,0.0,0.0,0.0,9.4,17.3,1003.5,0.0,64.4,737.7,0,0
20160601,Dubai,UAE,Asia,Desert,2016,6,Summer,19.3,19.3,19.3,30.0,0.0,0.0,0.0,5.8,10.8,1007.7,30.0,92.0,865.9,0,0
20160601,Hong Kong,China,Asia,Humid Subtropical,2016,6,Summer,34.7,34.7,34.7,46.0,0.0,0.0,0.0,16.6,21.9,1010.3,85.0,50.6,175.3,0,0
20160601,Houston,USA,North America,Humid Subtropical,2016,6,Summer,24.36,27.9,22.5,88.54,18.7,18.7,0.0,5.15,21.0,1011.76,94.25,68.07,191.75,0,0
20160601,Istanbul,Turkey,Europe,Mediterranean,2016,6,Summer,33.4,33.4,33.4,88.0,0.0,0.0,0.0,7.3,13.2,1014.2,47.0,40.2,808.8,0,0
20160601,London,UK,Europe,Oceanic,2016,6,Summer,12.47,14.3,11.3,89.96,0.5,0.5,0.0,13.55,33.1,1020.67,100.0,47.65,78.88,0,0
20160601,Madrid,Spain,Europe,Mediterranean,2016,6,Summer,18.33,34.9,8.2,41.96,0.0,0.0,0.0,3.4,12.8,1018.7,3.16,77.37,355.99,0,0
20160601,Mexico City,Mexico,North America,Subtropical Highland,2016,6,Summer,17.22,22.8,12.1,76.04,14.4,14.4,0.0,3.33,17.4,1015.54,72.04,72.77,231.67,0,0
20160601,Moscow,Russia,Asia,Subarctic,2016,6,Summer,22.2,22.2,22.2,60.0,0.0,0.0,0.0,3.8,6.3,1004.3,12.0,89.5,708.7,0,0
20160601,Mumbai,India,Asia,Tropical Monsoon,2016,6,Summer,20.9,20.9,20.9,61.0,0.0,0.0,0.0,2.3,4.1,1032.8,80.0,93.0,714.7,0,0
20160601,New York,USA,North America,Humid Continental,2016,6,Summer,21.77,26.6,17.2,69.83,0.0,0.0,0.0,6.1,18.6,1018.4,61.83,77.89,321.33,0,0
20160601,Oslo,Norway,Europe,Subarctic,2016,6,Summer,24.3,24.3,24.3,37.0,0.0,0.0,0.0,18.2,23.5,1016.0,59.0,81.0,702.0,0,0
20160601,Paris,France,Europe,Oceanic,2016,6,Summer,16.36,22.8,13.9,86.24,2.7,2.7,0.0,8.38,21.0,1015.64,95.04,63.35,141.14,0,0
20160601,Phoenix,USA,North America,Desert,2016,6,Summer,31.54,38.3,22.3,16.12,0.0,0.0,0.0,6.55,19.5,1007.23,10.21,65.11,356.46,0,0
20160601,Rome,Italy,Europe,Mediterranean,2016,6,Summer,23.4,23.4,23.4,37.0,0.06,0.06,0.0,11.0,13.7,1009.0,17.0,87.3,320.9,0,0
20160601,Seoul,South Korea,Asia,Humid Continental,2016,6,Summer,33.7,33.7,33.7,38.0,0.0,0.0,0.0,2.2,4.3,997.6,100.0,60.8,220.6,0,0
20160601,Shanghai,China,Asia,Humid Subtropical,2016,6,Summer,27.4,27.4,27.4,35.0,0.0,0.0,0.0,1.2,1.8,1019.7,35.0,80.2,411.7,0,0
20160601,Singapore,Singapore,Asia,Tropical Rainforest,2016,6,Summer,25.8,25.8,25.8,18.0,0.0,0.0,0.0,11.1,17.2,1025.4,40.0,80.0,466.8,0,0
20160601,Stockholm,Sweden,Europe,Subarctic,2016,6,Summer,26.2,26.2,26.2,86.0,0.0,0.0,0.0,2.6,5.1,1019.5,78.0,65.1,657.4,0,0
20160601,Tokyo,Japan,Asia,Humid Subtropical,2016,6,Summer,24.0,24.0,24.0,41.0,0.0,0.0,0.0,3.8,6.5,1003.6,36.0,89.1,625.8,0,0
20160601,Toronto,Canada,North America,Humid Continental,2016,6,Summer,14.51,16.3,13.2,71.21,0.0,0.0,0.0,8.03,23.9,1019.53,68.46,65.9,344.96,0,0
20160601,Vienna,Austria,Europe,Humid Continental,2016,6,Summer,30.0,30.0,30.0,30.0,0.0,0.0,0.0,16.1,22.4,1017.6,18.0,65.0,569.9,0,0
20160601,Warsaw,Poland,Europe,Humid Continental,2016,6,Summer,34.6,34.6,34.6,79.0,0.0,0.0,0.0,11.6,21.0,1014.6,75.0,38.9,556.2,0,0
20160601,Zurich,Switzerland,Europe,Oceanic,2016,6,Summer,27.9,27.9,27.9,52.0,0.0,0.0,0.0,9.3,17.4,1025.3,43.0,73.6,707.8,0,0
20160602,Anchorage,USA,North America,Subarctic,2016,6,Summer,26.4,26.4,26.4,35.0,0.2,0.2,0.0,5.4,10.4,1021.2,82.0,81.1,649.0,0,0
20160602,Auckland,New Zealand,Oceania,Oceanic,2016,6,Winter,21.0,21.0,21.0,53.0,0.0,0.0,0.0,8.5,16.2,1023.8,10.0,94.2,681.1,0,0
20160602,Berlin,Germany,Europe,Oceanic,2016,6,Summer,19.96,24.3,15.5,78.58,2.5,2.5,0.0,5.84,23.9,1010.53,60.38,73.97,249.29,0,0
20160602,Bogota,Colombia,South America,Subtropical Highland,2016,6,Summer,19.8,19.8,19.8,39.0,0.0,0.0,0.0,11.3,22.2,1021.9,89.0,90.8,775.1,0,0
20160602,Buenos Aires,Argentina,South America,Humid Subtropical,2016,6,Winter,23.8,23.8,23.8,57.0,0.0,0.0,0.0,24.2,35.5,1004.3,39.0,76.0,759.2,0,0
20160602,Cairo,Egypt,Africa,Desert,2016,6,Summer,25.8,25.8,25.8,94.0,0.0,0.0,0.0,11.0,17.2,1022.8,44.0,58.1,295.6,0,0
20160602,Casablanca,Morocco,Africa,Mediterranean,2016,6,Summer,30.4,30.4,30.4,57.0,0.0,0.0,0.0,10.5,16.0,996.8,100.0,63.1,666.1,0,0
20160602,Chicago,USA,North America,Humid Continental,2016,6,Summer,18.72,29.7,14.6,70.56,0.14,0.14,0.0,4.85,15.2,1016.18,19.4,78.37,348.04,0,0
20160602,Honolulu,USA,Oceania,Tropical Savanna,2016,6,Summer,28.6,28.6,28.6,59.0,0.0,0.0,0.0,14.6,27.0,1011.7,58.0,65.4,665.9,0,0
20160602,Houston,USA,North America,Humid Subtropical,2016,6,Summer,24.03,27.3,22.3,89.56,18.1,18.1,0.0,6.38,26.4,1012.39,88.64,67.93,119.18,0,0
20160602,Jakarta,Indonesia,Asia,Tropical Rainforest,2016,6,Winter,28.6,28.6,28.6,26.0,0.07,0.07,0.0,8.6,16.6,1005.9,54.0,72.9,114.1,0,0
20160602,Johannesburg,South Africa,Africa,Semi-Arid,2016,6,Winter,28.2,28.2,28.2,88.0,0.0,0.0,0.0,6.7,8.9,1013.1,27.0,56.0,567.5,0,0
20160602,Kuala Lumpur,Malaysia,Asia,Tropical Rainforest,2016,6,Summer,18.9,18.9,18.9,69.0,0.0,0.0,0.0,5.2,8.8,1016.2,22.0,81.6,76.1,0,0
20160602,Lagos,Nigeria,Africa,Tropical Savanna,2016,6,Summer,28.5,28.5,28.5,30.0,0.0,0.0,0.0,18.9,24.2,1017.1,5.0,68.0,494.4,0,0
20160602,Lima,Peru,South America,Desert,2016,6,Winter,23.9,23.9,23.9,27.0,0.0,0.0,0.0,4.3,7.0,1001.9,46.0,89.2,770.6,0,0
20160602,London,UK,Europe,Oceanic,2016,6,Summer,11.69,14.5,9.9,79.71,0.2,0.2,0.0,13.71,33.1,1020.18,99.96,50.37,188.54,0,0
20160602,Los Angeles,USA,North America,Mediterranean,2016,6,Summer,34.0,34.0,34.0,95.0,0.0,0.0,0.0,10.2,17.3,1014.1,35.0,33.4,534.3,0,0
20160602,Madrid,Spain,Europe,Mediterranean,2016,6,Summer,19.48,26.9,10.5,34.38,0.0,0.0,0.0,3.65,12.5,1014.07,44.21,81.39,353.29,0,0
20160602,Melbourne,Australia,Oceania,Oceanic,2016,6,Winter,23.0,23.0,23.0,74.0,0.0,0.0,0.0,9.0,17.8,1007.8,53.0,77.5,770.9,0,0
20160602,Mexico City,Mexico,North America,Subtropical Highland,2016,6,Summer,17.57,22.4,11.5,71.83,1.8,1.8,0.0,2.6,19.0,1016.53,56.88,75.78,243.67,0,0
20160602,Nairobi,Kenya,Africa,Tropical Savanna,2016,6,Winter,25.9,25.9,25.9,10.0,0.0,0.0,0.0,13.1,20.7,1015.1,20.0,78.8,432.4,0,0
20160602,New York,USA,North America,Humid Continental,2016,6,Summer,18.96,26.0,15.4,77.44,0.0,0.0,0.0,6.55,18.8,1019.62,73.64,72.99,312.54,0,0
20160602,Paris,France,Europe,Oceanic,2016,6,Summer,13.83,15.2,12.3,89.96,2.0,2.0,0.0,11.47,34.2,1014.04,100.0,52.77,76.67,0,0
20160602,Phoenix,USA,North America,Desert,2016,6,Summer,33.39,41.6,24.9,16.36,0.0,0.0,0.0,5.8,23.9,1009.69,2.68,59.72,357.64,0,0
20160602,Riyadh,Saudi Arabia,Asia,Desert,2016,6,Summer,23.1,23.1,23.1,52.0,0.19,0.19,0.0,19.6,25.4,1009.6,55.0,82.9,91.1,0,0
20160602,Santiago,Chile,South America,Mediterranean,2016,6,Winter,22.7,22.7,22.7,49.0,0.0,0.0,0.0,6.3,11.6,1029.1,100.0,91.8,791.3,0,0
20160602,Sao Paulo,Brazil,South America,Humid Subtropical,2016,6,Winter,28.5,28.5,28.5,62.0,0.0,0.0,0.0,6.1,10.6,1013.9,45.0,68.4,709.2,0,0
20160602,Sydney,Australia,Oceania,Humid Subtropical,2016,6,Winter,36.8,36.8,36.8,10.0,0.0,0.0,0.0,9.1,12.4,1020.1,54.0,48.1,838.1,0,0
20160602,Toronto,Canada,North America,Humid Continental,2016,6,Summer,18.68,24.5,14.3,72.52,0.6,0.6,0.0,5.7,23.5,1014.32,79.96,76.22,278.98,0,0
20160603,Amsterdam,Netherlands,Europe,Oceanic,2016,6,Summer,22.2,22.2,22.2,36.0,0.0,0.0,0.0,3.8,5.5,1008.8,53.0,94.5,643.1,0,0
20160603,Athens,Greece,Europe,Mediterranean,2016,6,Summer,30.8,30.8,30.8,43.0,0.0,0.0,0.0,2.6,5.1,1013.5,80.0,69.3,894.0,0,0
20160603,Bangalore,India,Asia,Tropical Savanna,2016,6,Summer,28.8,28.8,28.8,24.0,0.0,0.0,0.0,5.0,6.8,1013.4,28.0,74.1,622.3,0,0
20160603,Bangkok,Thailand,Asia,Tropical Savanna,2016,6,Summer,18.1,18.1,18.1,53.0,0.0,0.0,0.0,12.0,20.0,1001.2,71.0,83.8,67.7,0,0
20160603,Beijing,China,Asia,Humid Continental,2016,6,Summer,25.9,25.9,25.9,36.0,0.0,0.0,0.0,10.5,12.8,1003.4,18.0,80.1,320.3,0,0
20160603,Berlin,Germany,Europe,Oceanic,2016,6,Summer,21.28,26.8,16.4,64.32,0.0,0.0,0.0,7.57,25.5,1011.7,54.92,77.66,284.28,0,0
20160603,Chicago,USA,North America,Humid Continental,2016,6,Summer,17.78,21.3,13.4,73.42,0.0,0.0,0.0,5.52,14.1,1017.01,46.88,75.78,319.54,0,0
20160603,Delhi,India,Asia,Semi-Arid,2016,6,Summer,27.8,27.8,27.8,43.0,0.0,0.0,0.0,4.7,6.9,1020.7,47.0,77.2,745.5,0,0
20160603,Dubai,UAE,Asia,Desert,2016,6,Summer,21.8,21.8,21.8,57.0,0.0,0.0,0.0,12.9,23.4,1020.6,63.0,87.6,712.4,0,0
20160603,Houston,USA,North America,Humid Subtropical,2016,6,Summer,23.38,26.0,21.0,90.42,15.7,15.7,0.0,2.81,16.6,1011.86,86.46,71.25,170.12,0,0
20160603,Istanbul,Turkey,Europe,Mediterranean,2016,6,Summer,34.6,34.6,34.6,41.0,0.0,0.0,0.0,11.5,22.6,1012.2,23.0,53.4,752.3,0,0
20160603,London,UK,Europe,Oceanic,2016,6,Summer,12.0,25.5,9.2,77.16,0.0,0.0,0.0,8.29,22.1,1017.32,98.6,53.62,119.82,0,0
20160603,Madrid,Spain,Europe,Mediterranean,2016,6,Summer,21.23,27.9,13.7,37.72,0.14,0.14,0.0,4.59,24.4,1010.3,71.04,85.34,304.19,0,0
20160603,Mexico City,Mexico,North America,Subtropical Highland,2016,6,Summer,17.34,31.4,12.7,74.28,14.3,14.3,0.0,3.33,19.0,1015.6,47.48,72.5,198.92,1,0
20160603,Moscow,Russia,Asia,Subarctic,2016,6,Summer,34.4,34.4,34.4,29.0,0.0,0.0,0.0,4.1,7.9,1006.6,58.0,57.8,728.4,0,0
20160603,Mumbai,India,Asia,Tropical Monsoon,2016,6,Summer,28.6,28.6,28.6,76.0,0.0,0.0,0.0,6.5,11.8,1008.1,37.0,60.9,705.5,0,0
20160603,New York,USA,North America,Humid Continental,2016,6,Summer,18.08,20.0,16.9,89.38,9.1,9.1,0.0,4.11,13.2,1018.01,97.67,69.5,81.67,0,0
20160603,Oslo,Norway,Europe,Subarctic,2016,6,Summer,25.5,25.5,25.5,55.0,0.0,0.0,0.0,9.0,11.5,1014.2,19.0,79.5,802.9,0,0
20160603,Paris,France,Europe,Oceanic,2016,6,Summer,12.35,18.0,11.2,85.16,1.3,1.3,0.0,7.92,18.1,1013.6,96.72,52.0,56.31,0,0
20160603,Phoenix,USA,North America,Desert,2016,6,Summer,36.19,44.5,24.2,9.17,0.0,0.0,0.0,5.62,21.3,1008.82,0.0,51.63,366.29,0,0
20160603,Rome,Italy,Europe,Mediterranean,2016,6,Summer,37.9,37.9,37.9,65.0,0.0,0.0,0.0,11.4,15.4,1003.5,64.0,36.1,513.4,0,0
20160603,Shanghai,China,Asia,Humid Subtropical,2016,6,Summer,25.0,25.0,25.0,51.0,0.0,0.0,0.0,12.4,16.1,1034.6,11.0,81.3,390.6,0,0
20160603,Singapore,Singapore,Asia,Tropical Rainforest,2016,6,Summer,29.7,29.7,29.7,84.0,0.0,0.0,0.0,11.2,17.5,1002.9,0.0,51.3,205.7,0,0
20160603,Stockholm,Sweden,Europe,Subarctic,2016,6,Summer,25.6,25.6,25.6,10.0,0.0,0.0,0.0,11.3,14.4,996.9,52.0,80.5,700.1,0,0
20160603,Tokyo,Japan,Asia,Humid Subtropical,2016,6,Summer,33.9,33.9,33.9,71.0,0.13,0.13,0.0,22.5,43.0,1020.0,0.0,39.6,482.5,0,0
20160603,Toronto,Canada,North America,Humid Continental,2016,6,Summer,17.63,19.2,14.9,68.96,0.0,0.0,0.0,4.68,18.1,1016.87,32.46,78.07,262.21,0,0
20160603,Vienna,Austria,Europe,Humid Continental,2016,6,Summer,26.2,26.2,26.2,54.0,0.0,0.0,0.0,9.9,17.1,1017.4,60.0,77.4,537.0,0,0
20160603,Warsaw,Poland,Europe,Humid Continental,2016,6,Summer,28.3,28.3,28.3,68.0,0.17,0.17,0.0,11.7,19.1,1000.6,56.0,63.2,621.6,0,0
20160603,Zurich,Switzerland,Europe,Oceanic,2016,6,Summer,29.1,29.1,29.1,97.0,0.0,0.0,0.0,13.0,17.4,1021.5,59.0,45.7,733.8,0,0
20160604,Anchorage,USA,North America,Subarctic,2016,6,Summer,21.2,21.2,21.2,26.0,0.0,0.0,0.0,7.0,11.8,1009.2,67.0,95.9,484.3,0,0
20160604,Auckland,New Zealand,Oceania,Oceanic,2016,6,Winter,30.7,30.7,30.7,39.0,0.47,0.47,0.0,5.5,7.6,1013.2,24.0,68.2,619.4,0,0
20160604,Berlin,Germany,Europe,Oceanic,2016,6,Summer,20.7,25.5,13.6,64.92,0.0,0.0,0.0,4.07,15.7,1012.39,53.83,78.24,256.29,0,0
20160604,Bogota,Colombia,South America,Subtropical Highland,2016,6,Summer,19.8,19.8,19.8,31.0,0.0,0.0,0.0,8.5,15.5,1014.5,65.0,92.2,811.1,0,0
20160604,Buenos Aires,Argentina,South America,Humid Subtropical,2016,6,Winter,27.6,27.6,27.6,27.0,0.0,0.0,0.0,21.8,38.9,1008.2,38.0,69.3,760.4,0,0
20160604,Cairo,Egypt,Africa,Desert,2016,6,Summer,26.3,26.3,26.3,37.0,0.0,0.0,0.0,19.2,26.5,1014.6,57.0,74.5,503.6,0,0
20160604,Casablanca,Morocco,Africa,Mediterranean,2016,6,Summer,31.7,31.7,31.7,33.0,0.0,0.0,0.0,21.1,26.4,1009.7,83.0,57.4,737.9,0,0
20160604,Chicago,USA,North America,Humid Continental,2016,6,Summer,18.3,23.2,16.5,82.04,2.5,2.5,0.0,7.99,25.6,1009.69,82.32,71.35,159.93,0,0
20160604,Hong Kong,China,Asia,Humid Subtropical,2016,6,Summer,26.3,26.3,26.3,67.0,0.0,0.0,0.0,13.7,19.1,1021.8,90.0,68.8,160.7,0,0
20160604,Honolulu,USA,Oceania,Tropical Savanna,2016,6,Summer,26.1,26.1,26.1,86.0,0.0,0.0,0.0,12.8,21.8,1014.0,31.0,60.3,639.8,0,0
20160604,Houston,USA,North America,Humid Subtropical,2016,6,Summer,22.06,23.6,21.0,94.48,68.7,68.7,0.0,5.08,16.8,1010.73,99.44,72.03,41.88,0,0
20160604,Jakarta,Indonesia,Asia,Tropical Rainforest,2016,6,Winter,32.3,32.3,32.3,10.0,0.34,0.34,0.0,8.2,10.4,1009.9,60.0,62.0,382.4,0,0
20160604,Johannesburg,South Africa,Africa,Semi-Arid,2016,6,Winter,26.9,26.9,26.9,62.0,0.33,0.33,0.0,9.1,17.9,1014.3,66.0,71.8,705.5,0,0
20160604,Kuala Lumpur,Malaysia,Asia,Tropical Rainforest,2016,6,Summer,22.4,22.4,22.4,38.0,0.0,0.0,0.0,14.7,20.5,1002.1,40.0,88.5,282.1,0,0
